productid_1,productid_2,attribute_score
P0120,P0128,0.09457952449059968
P0120,P0130,0.2781460522770143
P0120,P0131,0.0944105880645897
P0120,P0132,0.3691623655245321
P0120,P0133,0.11473685301494518
P0120,P0134,0.14073440706423732
P0120,P0135,0.10961486640548888
P0120,P0136,0.049283833924092614
P0120,P0137,0.06166075907385528
P0120,P0138,0.07280849035093176
P0120,P0139,0.14372344174284352
P0120,P0140,0.0933244201231267
P0120,P0141,0.5486682005679581
P0120,P0142,0.4325612005886864
P0120,P0143,0.07351325580913293
P0120,P0144,0.09763489003586012
P0120,P0145,0.08135895363057853
P0120,P0146,0.061345687457247694
P0120,P0147,0.09025972679974298
P0120,P0148,0.21719938643948344
P0120,P0151,0.13869680575420268
P0120,P0152,0.3628940986257074
P0120,P0153,0.06917687540161266
P0120,P0154,0.09828576166490477
P0120,P0155,0.29000891321020666
P0120,P0156,0.05949256887009516
P0120,P0157,0.045768297991418454
P0120,P0158,0.07790560288539271
P0120,P0159,0.09197914723379559
P0120,P0161,0.06907323342246544
P0120,P0162,0.23240366478038266
P0120,P0163,0.07009099765769126
P0120,P0164,0.0934394627199801
P0120,P0166,0.14169827747030656
P0120,P0169,0.14557863316957903
P0120,P0170,0.09380842816574425
P0120,P0172,0.07228406193644675
P0120,P0174,0.059621084924237726
P0120,P0175,0.675237858342143
P0120,P0176,0.22533320896295836
P0120,P0178,0.11871877785378189
P0120,P0179,0.09743589743589745
P0120,P0180,0.06267437762991523
P0120,P0181,0.1931544472773252
P0120,P0182,0.09921128453868955
P0120,P0183,0.09790228634206
P0120,P0184,0.6616939245071825
P0120,P0185,0.05867172439524905
P0120,P0186,0.058653068839002544
P0120,P0187,0.06232614057998052
P0120,P0188,0.09721410360052236
P0120,P0189,0.09465829239475157
P0120,P0190,0.12567937317331013
P0120,P0191,0.0893559687415791
P0120,P0192,0.06554318761271065
P0120,P0193,0.29689903198391476
P0120,P0194,0.14733225545675022
P0120,P0195,0.10143958709035508
P0120,P0196,0.13626743776299155
P0120,P0197,0.4163951246813009
P0120,P0198,0.09135211325995482
P0120,P0199,0.25503803660634705
P0120,P0200,0.05980971332628568
P0121,P0003,0.0987936073627262
P0121,P0004,0.0796136227017391
P0121,P0006,0.4134392554360218
P0121,P0012,0.049779242584416385
P0121,P0018,0.5992444499720168
P0121,P0023,0.5563439255436022
P0121,P0024,0.09222477872437453
P0121,P0025,0.7967290591381133
P0121,P0027,0.12647948925232677
P0121,P0028,0.13319963518023342
P0121,P0032,0.3363907717181767
P0121,P0033,0.0350765914225898
P0121,P0034,0.7708465476856747
P0121,P0040,0.5558070600916195
P0121,P0043,0.5292311837986858
P0121,P0044,0.5894533922019775
P0121,P0045,0.3846226395539249
P0121,P0046,0.05796695893704787
P0121,P0049,0.3520490019277408
P0121,P0050,0.07560578736811557
P0121,P0056,0.6228147088696806
P0121,P0057,0.062099164645648075
P0121,P0059,0.07064237298675456
P0121,P0060,0.9332493833302242
P0121,P0065,0.6627541819538586
P0121,P0071,0.09471218622390815
P0121,P0075,0.09961859751673818
P0121,P0076,0.05543187612710653
P0121,P0081,0.22374126816325685
P0121,P0083,0.05128205128205128
P0121,P0086,0.40305225628588603
P0121,P0087,0.4185778247621416
P0121,P0088,0.3072425015028087
P0121,P0098,0.07091598781170326
P0121,P0099,0.14441162448438116
P0121,P0107,0.14841427771904733
P0121,P0109,0.5615477893165848
P0121,P0110,0.025989262690960347
P0121,P0113,0.8955205936612566
P0121,P0114,0.550432187053044
P0121,P0115,0.05850589722861348
P0121,P0119,0.3632568455527227
P0121,P0123,0.09730116286300602
P0121,P0124,0.07035424828472524
P0121,P0125,0.02425636879961859
P0121,P0126,0.07663391580125616
P0121,P0131,0.4474939369442199
P0121,P0135,0.5565315175258587
P0121,P0141,0.39824845055241176
P0121,P0142,0.11435545053168335
P0121,P0144,0.34928176108450965
P0121,P0145,0.5282756047509484
P0121,P0146,0.08557096366312211
P0121,P0147,0.5371763779201127
P0121,P0148,0.5141160375598532
P0121,P0154,0.548630889455465
P0121,P0157,0.3988516468710487
P0121,P0159,0.1450624961134258
P0121,P0162,0.06451298633998714
P0121,P0166,0.08861492859067638
P0121,P0172,0.019200713056816532
P0121,P0174,0.08729556619613209
P0121,P0176,0.5222498600833282
P0121,P0178,0.2156354289741517
P0121,P0185,0.5055883755156189
P0121,P0189,0.041574943515121365
P0121,P0190,0.12123727794705969
P0121,P0192,0.5124598387330804
P0121,P0196,0.5831840888833614
P0121,P0199,0.6918786145140229
P0121,P0200,0.006726364446655475
P0122,P0001,0.12698111643139937
P0122,P0002,0.24622743195904068
P0122,P0003,0.8419791472337956
P0122,P0004,0.5635719171693303
P0122,P0005,0.14770329374209729
P0122,P0006,0.6297462844350477
P0122,P0007,0.11117986029061211
P0122,P0008,0.08962751072694485
P0122,P0009,0.06914992848703438
P0122,P0010,0.09642435171942043
P0122,P0011,0.12779574238749664
P0122,P0012,0.393406297286653
P0122,P0013,0.4196619198640217
P0122,P0015,0.0627469270153183
P0122,P0016,0.051209501896648225
P0122,P0018,0.09394108989905271
P0122,P0019,0.09628547146736315
P0122,P0020,0.09745040731297805
P0122,P0021,0.07728582385009225
P0122,P0022,0.3939369442198868
P0122,P0023,0.0868416143274672
P0122,P0024,0.5509607611466949
P0122,P0025,0.0964564807329561
P0122,P0026,0.24255436021806273
P0122,P0027,0.11670605061874262
P0122,P0028,0.10998590469083598
P0122,P0029,0.09071989718715669
P0122,P0030,0.14334203925958172
P0122,P0031,0.13165536969093963
P0122,P0032,0.09320523184710736
P0122,P0033,0.09189105155152044
P0122,P0034,0.12766100781460524
P0122,P0035,0.11550380366063472
P0122,P0036,0.04077275459652178
P0122,P0038,0.043919325083431805
P0122,P0039,0.07696660655431876
P0122,P0040,0.08737847977944987
P0122,P0042,0.24274713429927658
P0122,P0043,0.08604564392761645
P0122,P0044,0.2037321476690919
P0122,P0045,0.14143709968285556
P0122,P0046,0.23521858093402154
P0122,P0047,0.23922019774889622
P0122,P0048,0.06028439359078002
P0122,P0049,0.09113653794332857
P0122,P0050,0.6324202474970463
P0122,P0051,0.06583545799390585
P0122,P0052,0.09391828866364033
P0122,P0053,0.04492257944157701
P0122,P0054,0.3944468627572912
P0122,P0055,0.443217668884605
P0122,P0056,0.2703708310013888
P0122,P0057,0.1189136247745787
P0122,P0058,0.069576933441121
P0122,P0059,0.07254316688431482
P0122,P0060,0.0599361565408453
P0122,P0062,0.13334058827187367
P0122,P0063,0.08880770267189023
P0122,P0064,0.0752005472296499
P0122,P0065,0.06956864208278922
P0122,P0066,0.0735256928466306
P0122,P0067,0.07870779180399229
P0122,P0068,0.08188960056381236
P0122,P0069,0.07834919055614287
P0122,P0070,0.06672470617498912
P0122,P0071,0.19847335364716123
P0122,P0072,0.11948987417863732
P0122,P0073,0.3768567460564227
P0122,P0074,0.0864560661650395
P0122,P0075,0.04280413738780758
P0122,P0076,0.08775366374396286
P0122,P0078,0.09914288083245237
P0122,P0079,0.07561926082540472
P0122,P0080,0.08136517214932737
P0122,P0081,0.06944427170781253
P0122,P0082,0.07727960533134343
P0122,P0083,0.0919034885890181
P0122,P0084,0.03825632734282694
P0122,P0085,0.10583607984578075
P0122,P0086,0.14013328358518334
P0122,P0087,0.12460771510892772
P0122,P0088,0.5640569616317394
P0122,P0090,0.19614762763509733
P0122,P0091,0.24020376013100347
P0122,P0092,0.23149783388263584
P0122,P0093,0.04187550525464835
P0122,P0094,0.08793607362726198
P0122,P0095,0.07595091515867587
P0122,P0096,0.07222809526770722
P0122,P0097,0.07220943971146075
P0122,P0098,0.5722695520593661
P0122,P0099,0.23759716435545056
P0122,P0101,0.10653462678523311
P0122,P0102,0.1083483614203097
P0122,P0103,0.3975499036129594
P0122,P0104,0.0992848703438841
P0122,P0105,0.07212859896772589
P0122,P0106,0.06887216798291981
P0122,P0107,0.0915998175901167
P0122,P0108,0.06944841738697842
P0122,P0109,0.11836224944551542
P0122,P0110,0.08280372281989097
P0122,P0112,0.38405986360715544
P0122,P0113,0.03870613353232595
P0122,P0114,0.09275335281802542
P0122,P0115,0.5846796426424559
P0122,P0116,0.237036461248264
P0122,P0117,0.08287212652612815
P0122,P0118,0.09740480484215328
P0122,P0119,0.0799286943183467
P0122,P0120,0.1462688887506996
P0122,P0121,0.09318553987106937
P0122,P0123,0.04588437700806336
P0122,P0124,0.5728312915863442
P0122,P0125,0.08107082892854922
P0122,P0126,0.13344837593018677
P0122,P0127,0.04584499305598741
P0122,P0128,0.09831063573990009
P0122,P0129,0.6167495802499845
P0122,P0130,0.1318771635263147
P0122,P0131,0.5906794768152893
P0122,P0132,0.06543125427523165
P0122,P0133,0.11100574176564476
P0122,P0134,0.1370032958149369
P0122,P0135,0.11334597765478929
P0122,P0136,0.04555272267479221
P0122,P0137,0.057929647824554856
P0122,P0138,0.06907737910163134
P0122,P0139,0.4399923304935431
P0122,P0140,0.38959330887382626
P0122,P0141,0.044937089318657635
P0122,P0142,0.12883008933938606
P0122,P0143,0.06978214455983252
P0122,P0144,0.09390377878655971
P0122,P0145,0.08509006487987895
P0122,P0146,0.8576145762079473
P0122,P0147,0.24399083804904337
P0122,P0148,0.07093049768878386
P0122,P0150,0.0649752295669838
P0122,P0151,0.1424279170035031
P0122,P0152,0.059162987376406954
P0122,P0153,0.07290798665091308
P0122,P0154,0.24455465041560434
P0122,P0155,0.14374002445950707
P0122,P0156,0.055761457620794735
P0122,P0157,0.04203718674211803
P0122,P0158,0.07417449163609229
P0122,P0159,0.23824803598449518
P0122,P0160,0.060541425699065156
P0122,P0161,0.07280434467176584
P0122,P0162,0.07867255353108223
P0122,P0163,0.07382210890699169
P0122,P0164,0.24717057396928052
P0122,P0165,0.6737246854465934
P0122,P0166,0.14542938871960698
P0122,P0169,0.1418475219202786
P0122,P0170,0.24753953941504467
P0122,P0171,0.09364052815952574
P0122,P0172,0.07601517318574716
P0122,P0174,0.0558899736749373
P0122,P0175,0.27896896959144335
P0122,P0176,0.07906432021225879
P0122,P0177,0.13908649959579628
P0122,P0178,0.12244988910308231
P0122,P0179,0.393704786186597
P0122,P0180,0.2089432663806148
P0122,P0181,0.039423336028024794
P0122,P0182,0.09548017328938914
P0122,P0183,0.09836660240863959
P0122,P0184,0.407962813257882
P0122,P0185,0.36240283564454945
P0122,P0186,0.054921957589702135
P0122,P0187,0.05859502933068011
P0122,P0188,0.09348299235122194
P0122,P0189,0.598389403644052
P0122,P0190,0.2719482619240097
P0122,P0191,0.08562485749227867
P0122,P0192,0.21927429886201105
P0122,P0193,0.14936985676678483
P0122,P0194,0.1436011442074498
P0122,P0195,0.09770847584105466
P0122,P0196,0.28999854901229194
P0122,P0197,0.1126640134320005
P0122,P0198,0.2376210020106544
P0122,P0199,0.10130692535704662
P0122,P0200,0.5635408245755861
P0123,P0003,0.19609477022573224
P0123,P0006,0.11613809257301579
P0123,P0012,0.6024780797214104
P0123,P0023,0.2590427626805962
P0123,P0025,0.09942789627510729
P0123,P0027,0.07917832638932074
P0123,P0028,0.9358984723172274
P0123,P0032,0.03908960885517071
P0123,P0033,0.0877754285595838
P0123,P0040,0.05850589722861349
P0123,P0043,0.031930020935679794
P0123,P0044,0.09215222933897148
P0123,P0049,0.05474783906473479
P0123,P0056,0.07551354600667455
P0123,P0057,0.014798001782642047
P0123,P0059,0.12334121012374855
P0123,P0065,0.06545301909085256
P0123,P0075,0.14691976037974422
P0123,P0081,0.6764401053002509
P0123,P0086,0.05575109342288001
P0123,P0098,0.4736148249486972
P0123,P0107,0.24571544058205336
P0123,P0109,0.16424662645357876
P0123,P0110,0.7286880998279543
P0123,P0113,0.1428217565242626
P0123,P0114,0.10313102419003795
P0123,P0115,0.11120473436560746
P0123,P0119,0.6159556826897167
P0123,P0124,0.1730530854217192
P0123,P0125,0.32695520593661254
P0123,P0126,0.5793327529382502
P0123,P0131,0.14479509980722594
P0123,P0135,0.009230354662852647
P0123,P0141,0.6490527123105944
P0123,P0142,0.2170542876686773
P0123,P0144,0.10198059822150365
P0123,P0145,0.0809744418879423
P0123,P0147,0.03987521505710674
P0123,P0148,0.3168148746968472
P0123,P0154,0.10132972659245902
P0123,P0157,0.09615280973405468
P0123,P0159,0.09236365897643181
P0123,P0162,0.3672118234769811
P0123,P0166,0.04131376572767034
P0123,P0172,0.021899550193810513
P0123,P0174,0.13999440333312607
P0123,P0176,0.17494869722032214
P0123,P0178,0.01833426611114567
P0123,P0185,0.05828721265261282
P0123,P0189,0.09427378065211534
P0123,P0190,0.07393611508405366
P0123,P0192,0.015158675870074424
P0123,P0196,0.0358829260203553
P0123,P0200,0.10942520158364945
P0124,P0003,0.6691478556474515
P0124,P0006,0.6430850071512966
P0124,P0012,0.12942499429969115
P0124,P0023,0.13598967725887695
P0124,P0025,0.07362518914661194
P0124,P0027,0.3938747590323985
P0124,P0028,0.13715461310449184
P0124,P0032,0.0660365234334515
P0124,P0033,0.2647223431378646
P0124,P0040,0.08545281180689429
P0124,P0043,0.3588769355139606
P0124,P0044,0.08090085608274776
P0124,P0049,0.08169475364301558
P0124,P0056,0.09753953941504467
P0124,P0057,0.34174491636092286
P0124,P0059,0.44971187529797063
P0124,P0065,0.09239993366913335
P0124,P0075,0.11997284580146343
P0124,P0081,0.1966129801214684
P0124,P0086,0.0826980080011608
P0124,P0098,0.699438260473022
P0124,P0107,0.06876852600377258
P0124,P0109,0.04119354103185955
P0124,P0113,0.11587484194598181
P0124,P0114,0.4300779387683187
P0124,P0115,0.6381516489438883
P0124,P0125,0.05390212051489336
P0124,P0126,0.2562796675165309
P0124,P0131,0.6178481852289451
P0124,P0135,0.03617726924113344
P0124,P0142,0.09400120224695811
P0124,P0144,0.12892751279978443
P0124,P0145,0.10792135646622308
P0124,P0147,0.06682212963538751
P0124,P0148,0.043761789275128006
P0124,P0154,0.1282766411707398
P0124,P0157,0.0692058951557739
P0124,P0159,0.06541674439815102
P0124,P0162,0.09415873805526193
P0124,P0166,0.3682606803059511
P0124,P0172,0.3488464647720913
P0124,P0174,0.13305868208859317
P0124,P0176,0.051895611798602914
P0124,P0178,0.045281180689426465
P0124,P0185,0.0852341272308936
P0124,P0189,0.7712206952303962
P0124,P0190,0.09911697033766556
P0124,P0192,0.04210559044835521
P0124,P0196,0.06282984059863608
P0125,P0023,0.2179124432560164
P0125,P0025,0.027527309661505295
P0125,P0027,0.5977768795472919
P0125,P0032,0.687865597081442
P0125,P0033,0.6391797773770288
P0125,P0040,0.11844930870799908
P0125,P0043,0.14502518500093278
P0125,P0044,0.0848029765976411
P0125,P0049,0.6722073668718779
P0125,P0056,0.05144165992993804
P0125,P0057,0.6378427958460295
P0125,P0059,0.6036139958128641
P0125,P0065,0.08849781315423999
P0125,P0075,0.5738749663163568
P0125,P0086,0.6212041125137326
P0125,P0107,0.722670646518666
P0125,P0109,0.3872914205169662
P0125,P0113,0.01977696246087516
P0125,P0114,0.07382418174657464
P0125,P0135,0.08227514872624009
P0125,P0142,0.7599009182679353
P0125,P0144,0.6249746077151089
P0125,P0145,0.09598076404867029
P0125,P0147,0.13707999087950584
P0125,P0148,0.43985966876023463
P0125,P0154,0.07562547934415356
P0125,P0157,0.6231080156706673
P0125,P0159,0.5693188649130444
P0125,P0162,0.9597433824596315
P0125,P0166,0.6356414402089423
P0125,P0172,0.6949443442571981
P0125,P0174,0.5869608026034866
P0125,P0176,0.29799349128370956
P0125,P0178,0.6413790601745332
P0125,P0185,0.08133200671600026
P0125,P0192,0.13820346993346186
P0125,P0196,0.09107227991625728
P0126,P0003,0.07542752316398235
P0126,P0006,0.16319466036523433
P0126,P0012,0.6268546732168399
P0126,P0023,0.07028999025765396
P0126,P0025,0.07990485666314284
P0126,P0027,0.2501544265489294
P0126,P0028,0.6434342806210228
P0126,P0032,0.09024314408307942
P0126,P0033,0.3915573243786663
P0126,P0040,0.07082685570963664
P0126,P0043,0.3974027320025703
P0126,P0044,0.03718052359927865
P0126,P0049,0.07458491387351533
P0126,P0056,0.10381920693157559
P0126,P0057,0.4354652488443919
P0126,P0059,0.20599154281450158
P0126,P0065,0.08612026615260245
P0126,P0075,0.02625251331799433
P0126,P0086,0.1235816595153701
P0126,P0098,0.10571792798955289
P0126,P0107,0.07504819352030348
P0126,P0109,0.13491387351532866
P0126,P0113,0.022154509462512708
P0126,P0114,0.37620172874821217
P0126,P0115,0.11812801857264267
P0126,P0125,0.09762245299836246
P0126,P0135,0.12989760172460252
P0126,P0142,0.1122784652695728
P0126,P0144,0.07735215471674647
P0126,P0145,0.09835831105030782
P0126,P0147,0.08945753788114338
P0126,P0148,0.08748212175859711
P0126,P0154,0.07800302634579111
P0126,P0157,0.0254855626723048
P0126,P0159,0.07169641191468193
P0126,P0162,0.062120929461268994
P0126,P0166,0.2880189872105798
P0126,P0172,0.3925667972555604
P0126,P0174,0.03933834960512407
P0126,P0176,0.09561594428207201
P0126,P0178,0.13900151317289555
P0126,P0185,0.07895445971436271
P0126,P0189,0.43505897228613477
P0126,P0190,0.10539663785419646
P0126,P0192,0.08582592293182431
P0126,P0196,0.14344982691789482
P0127,P0001,0.368863876624588
P0127,P0002,0.5920724250150281
P0127,P0003,0.09613415417780818
P0127,P0004,0.13227307588665715
P0127,P0005,0.1935482867980847
P0127,P0006,0.21609870862093983
P0127,P0007,0.0846651327653753
P0127,P0008,0.035472503782932256
P0127,P0009,0.014994921543021789
P0127,P0010,0.5922693447754079
P0127,P0011,0.17364073544348402
P0127,P0012,0.10243869576933443
P0127,P0013,0.07618307319196568
P0127,P0015,0.08309806604066912
P0127,P0016,0.2446354911593392
P0127,P0018,0.051903903156934696
P0127,P0019,0.04213046452335056
P0127,P0020,0.24329540036896546
P0127,P0021,0.6185591692058952
P0127,P0022,0.5897819372758742
P0127,P0023,0.05900337872852021
P0127,P0024,0.09488423190929256
P0127,P0025,0.3993885123230313
P0127,P0027,0.07913894243724479
P0127,P0028,0.08585908836515144
P0127,P0030,0.5391870323155691
P0127,P0031,0.7641896233650478
P0127,P0032,0.23905022490309477
P0127,P0033,0.037736044607507825
P0127,P0034,0.3235060008705926
P0127,P0035,0.5803411893953527
P0127,P0038,0.1480743320274444
P0127,P0040,0.10846651327653754
P0127,P0042,0.10309785875671083
P0127,P0043,0.08189063698360385
P0127,P0044,0.1421128453868955
P0127,P0045,0.18728209273884294
P0127,P0046,0.06062641212196589
P0127,P0047,0.09337520469290882
P0127,P0049,0.2547084551126588
P0127,P0050,0.028265240553033602
P0127,P0051,0.3616804510498932
P0127,P0052,0.05192670439234708
P0127,P0053,0.6490775863855897
P0127,P0054,0.09029185581327863
P0127,P0055,0.052627324171382384
P0127,P0056,0.0754741620545986
P0127,P0057,0.014758617830566102
P0127,P0058,0.7762680596148664
P0127,P0059,0.07330182617167258
P0127,P0060,0.2859088365151421
P0127,P0062,0.06250440478411377
P0127,P0063,0.24296270961590283
P0127,P0064,0.07104554028563731
P0127,P0065,0.3154136351387766
P0127,P0066,0.822319300209357
P0127,P0067,0.1745527848599797
P0127,P0069,0.26749580249984456
P0127,P0070,0.06256969923097654
P0127,P0071,0.09737163940882616
P0127,P0072,0.015334867234624718
P0127,P0073,0.06898824699956473
P0127,P0074,0.5823010592210269
P0127,P0075,0.09695914433182017
P0127,P0076,0.058091329312024556
P0127,P0078,0.09670211222353503
P0127,P0080,0.6144798209066601
P0127,P0081,0.37640072134817487
P0127,P0082,0.118565387724644
P0127,P0083,0.10394150446696931
P0127,P0085,0.24000891321020668
P0127,P0086,0.20571170947080405
P0127,P0087,0.22123727794705966
P0127,P0088,0.20990195468772674
P0127,P0092,0.06434715917335158
P0127,P0094,0.033781066683249386
P0127,P0095,0.11989407789731155
P0127,P0096,0.06807308832369464
P0127,P0097,0.5736355533445266
P0127,P0098,0.07357544099662128
P0127,P0099,0.09175217129946314
P0127,P0102,0.08749663163567772
P0127,P0103,0.5982950894430281
P0127,P0104,0.09656012271210333
P0127,P0105,0.2237163940882615
P0127,P0106,0.12697282507306762
P0127,P0107,0.09575482453412931
P0127,P0108,0.226396575669009
P0127,P0109,0.014207242501502815
P0127,P0110,0.07864871587587838
