product_id1,product_id2,attribute_prob,behaviour_prob
P1074,P1243,0.1818,0.8
P1070,P1172,0.1818,0.0624
P1074,P1245,0.1818,0.7931
P1074,P1247,0.1818,0.7941
P1193,P1289,0.1818,0.1511
P1193,P1291,0.1818,0.1352
P1074,P1254,0.1818,0.6285
P1022,P1311,0.1818,0.31
P1218,P1297,0.1818,0.5764
P1204,P1357,0.1818,0.7131
P1074,P1328,0.1818,0.4604
P1022,P1272,0.1818,0.2742
P1074,P1323,0.1818,0.7682
P1295,P1341,0.1818,0.6469
P1070,P1117,0.1818,0.6134
P1026,P1338,0.1818,0.755
P1213,P1294,0.1818,0.182
P1214,P1275,0.1818,0.6385
P1213,P1296,0.1818,0.651
P1166,P1299,0.1818,0.8399
P1281,P1329,0.1818,0.0305
P1189,P1305,0.1818,0.9675
P1022,P1271,0.1818,0.2925
P1213,P1297,0.1818,0.2952
P1276,P1291,0.1818,0.352
P1295,P1339,0.1818,0.8416
P1278,P1299,0.1818,0.4877
P1189,P1299,0.1818,0.9649
P1189,P1298,0.1818,0.9217
P1287,P1338,0.1818,0.7557
P1070,P1275,0.1818,0.7512
P1278,P1305,0.1818,0.5261
P1022,P1274,0.1818,0.2246
P1022,P1279,0.1818,0.9321
P1022,P1278,0.1818,0.0152
P1074,P1318,0.1818,0.5555
P1070,P1263,0.1818,0.841
P1280,P1359,0.1818,0.0277
P1070,P1266,0.1818,0.5769
P1074,P1172,0.1818,0.7802
P1295,P1347,0.1818,0.4137
P1019,P1082,0.1818,0.2148
P1189,P1359,0.1818,0.9497
P1189,P1357,0.1818,0.9635
P1070,P1268,0.1818,0.87
P1070,P1269,0.1818,0.6827
P1070,P1270,0.1818,0.3433
P1213,P1291,0.1818,0.7461
P1070,P1272,0.1818,0.3609
P1070,P1274,0.1818,0.4018
P1213,P1299,0.1818,0.7202
P1189,P1295,0.1818,0.9451
P1070,P1115,0.1818,0.803
P1291,P1356,0.1818,0.0288
P1022,P1264,0.1818,0.4148
P1021,P1100,0.1818,0.6012
P1022,P1260,0.1818,0.2572
P1074,P1351,0.1818,0.7372
P1012,P1078,0.1818,0.1785
P1022,P1252,0.1818,0.3754
P1195,P1289,0.1818,0.256
P1195,P1291,0.1818,0.242
P1195,P1294,0.1818,0.5905
P1070,P1281,0.1818,0.7229
P1064,P1215,0.1818,0.3703
P1195,P1295,0.1818,0.2344
P1074,P1171,0.1818,0.6485
P1204,P1359,0.1818,0.6053
P1018,P1208,0.1818,0.322
P1195,P1296,0.1818,0.0402
P1195,P1297,0.1818,0.5247
P1039,P1317,0.1818,0.7502
P1021,P1101,0.1818,0.2137
P1000,P1031,0.1818,0.5455
P1018,P1209,0.1818,0.1129
P1010,P1031,0.1818,0.1773
P1070,P1114,0.1818,0.0235
P1070,P1113,0.1818,0.8508
P1278,P1295,0.1818,0.199
P1166,P1298,0.1818,0.6428
P1010,P1035,0.1818,0.547
P1012,P1081,0.1818,0.1033
P1166,P1296,0.1818,0.8004
P1074,P1340,0.1818,0.7056
P1035,P1245,0.1818,0.386
P1276,P1289,0.1818,0.3639
P1022,P1267,0.1818,0.2654
P1070,P1112,0.1818,0.3775
P1072,P1357,0.1818,0.0852
P1000,P1035,0.1818,0.1746
P1295,P1338,0.1818,0.6273
P1035,P1246,0.1818,0.228
P1070,P1262,0.1818,0.5497
P1213,P1289,0.1818,0.7508
P1022,P1310,0.1818,0.7431
P1194,P1246,0.1818,0.0608
P1021,P1171,0.1818,0.3003
P1074,P1185,0.1818,0.6454
P1216,P1343,0.1818,0.367
P1194,P1241,0.1818,0.2317
P1021,P1173,0.1818,0.3001
P1021,P1177,0.1818,0.4256
P1074,P1310,0.1818,0.4218
P1194,P1245,0.1818,0.4953
P1194,P1247,0.1818,0.4978
P1039,P1336,0.1818,0.2428
P1295,P1359,0.1818,0.0842
P1074,P1311,0.1818,0.6934
P1194,P1256,0.1818,0.112
P1194,P1257,0.1818,0.189
P1194,P1258,0.1818,0.7382
P1216,P1342,0.1818,0.4129
P1021,P1178,0.1818,0.5585
P1216,P1341,0.1818,0.4439
P1190,P1357,0.1818,0.3212
P1167,P1194,0.1818,0.067
P1070,P1128,0.1818,0.9093
P1291,P1359,0.1818,0.3664
P1218,P1299,0.1818,0.0627
P1070,P1244,0.1818,0.4468
P1216,P1357,0.1818,0.5772
P1070,P1245,0.1818,0.004
P1021,P1169,0.1818,0.3118
P1276,P1294,0.1818,0.521
P1169,P1291,0.1818,0.3935
P1070,P1247,0.1818,0.0009
P1074,P1307,0.1818,0.1944
P1021,P1119,0.1818,0.5711
P1169,P1294,0.1818,0.4882
P1169,P1295,0.1818,0.0432
P1296,P1300,0.1818,0.2515
P1169,P1296,0.1818,0.1664
P1074,P1308,0.1818,0.6545
P1169,P1297,0.1818,0.406
P1276,P1357,0.1818,0.2566
P1194,P1280,0.1818,0.2151
P1194,P1284,0.1818,0.3607
P1194,P1286,0.1818,0.0188
P1019,P1074,0.1818,0.7955
P1074,P1312,0.1818,0.7786
P1019,P1076,0.1818,0.1324
P1022,P1282,0.1818,0.5754
P1194,P1338,0.1818,0.5772
P1194,P1340,0.1818,0.2819
P1021,P1180,0.1818,0.0569
P1021,P1181,0.1818,0.5366
P1025,P1175,0.1818,0.1109
P1194,P1349,0.1818,0.3843
P1194,P1350,0.1818,0.3881
P1194,P1351,0.1818,0.3589
P1194,P1352,0.1818,0.4257
P1194,P1353,0.1818,0.2422
P1021,P1182,0.1818,0.5456
P1021,P1184,0.1818,0.0447
P1194,P1356,0.1818,0.4734
P1194,P1357,0.1818,0.4132
P1025,P1295,0.1818,0.3614
P1021,P1108,0.1818,0.0933
P1190,P1305,0.1818,0.3967
P1194,P1336,0.1818,0.0567
P1019,P1070,0.1818,0.0078
P1194,P1287,0.1818,0.4223
P1194,P1290,0.1818,0.4271
P1039,P1252,0.1818,0.5883
P1194,P1292,0.1818,0.2623
P1190,P1298,0.1818,0.3128
P1194,P1293,0.1818,0.4212
P1194,P1294,0.1818,0.3932
P1190,P1295,0.1818,0.0192
P1194,P1295,0.1818,0.1186
P1194,P1299,0.1818,0.4363
P1194,P1300,0.1818,0.4738
P1194,P1304,0.1818,0.0952
P1194,P1317,0.1818,0.6503
P1023,P1113,0.1818,0.592
P1194,P1329,0.1818,0.4655
P1194,P1331,0.1818,0.1974
P1005,P1296,0.1818,0.5337
P1208,P1282,0.1818,0.6163
P1074,P1117,0.1818,0.4669
P1076,P1128,0.1818,0.8963
P1209,P1281,0.1818,0.1023
P1163,P1194,0.1818,0.4875
P1010,P1120,0.1818,0.4204
P1209,P1274,0.1818,0.4839
P1024,P1119,0.1818,0.9072
P1274,P1338,0.1818,0.6447
P1291,P1310,0.1818,0.8788
P1175,P1254,0.1818,0.3015
P1024,P1260,0.1818,0.7424
P1175,P1256,0.1818,0.2871
P1021,P1340,0.1818,0.414
P1209,P1267,0.1818,0.511
P1175,P1257,0.1818,0.4866
P1209,P1264,0.1818,0.6105
P1175,P1258,0.1818,0.8343
P1035,P1351,0.1818,0.22
P1175,P1265,0.1818,0.8832
P1294,P1300,0.1818,0.6807
P1201,P1329,0.1818,0.2737
P1021,P1351,0.1818,0.4768
P1024,P1116,0.1818,0.9125
P1024,P1115,0.1818,0.5495
P1024,P1106,0.1818,0.9088
P1076,P1163,0.1818,0.1085
P1076,P1161,0.1818,0.2884
P1002,P1078,0.1818,0.7215
P1175,P1243,0.1818,0.2293
P1175,P1244,0.1818,0.3034
P1294,P1336,0.1818,0.4276
P1201,P1294,0.1818,0.1754
P1175,P1246,0.1818,0.4055
P1006,P1034,0.1818,0.2012
P1179,P1204,0.1818,0.4673
P1024,P1107,0.1818,0.8823
P1274,P1336,0.1818,0.1092
P1201,P1296,0.1818,0.4826
P1201,P1297,0.1818,0.0429
P1201,P1299,0.1818,0.5851
P1175,P1247,0.1818,0.2066
P1179,P1208,0.1818,0.1011
P1006,P1039,0.1818,0.0682
P1178,P1299,0.1818,0.0403
P1175,P1269,0.1818,0.6004
P1178,P1297,0.1818,0.6189
P1175,P1304,0.1818,0.3004
P1004,P1209,0.1818,0.6551
P1208,P1269,0.1818,0.3818
P1294,P1324,0.1818,0.4898
P1164,P1294,0.1818,0.4063
P1175,P1302,0.1818,0.3922
P1163,P1298,0.1818,0.5926
P1289,P1338,0.1818,0.7877
P1163,P1299,0.1818,0.0909
P1201,P1359,0.1818,0.406
P1006,P1209,0.1818,0.5912
P1004,P1078,0.1818,0.1018
P1064,P1305,0.1818,0.761
P1001,P1032,0.1818,0.036
P1175,P1307,0.1818,0.6779
P1175,P1308,0.1818,0.2488
P1208,P1270,0.1818,0.2184
P1175,P1321,0.1818,0.2346
P1001,P1034,0.1818,0.2686
P1294,P1329,0.1818,0.1192
P1289,P1356,0.1818,0.0466
P1064,P1338,0.1818,0.0773
P1002,P1209,0.1818,0.2748
P1018,P1082,0.1818,0.5602
P1018,P1081,0.1818,0.5275
P1021,P1289,0.1818,0.5903
P1175,P1272,0.1818,0.1952
P1178,P1296,0.1818,0.2305
P1178,P1295,0.1818,0.3862
P1178,P1294,0.1818,0.6717
P1064,P1336,0.1818,0.5678
P1175,P1274,0.1818,0.2466
P1175,P1281,0.1818,0.651
P1178,P1291,0.1818,0.0546
P1164,P1299,0.1818,0.4238
P1039,P1209,0.1818,0.5613
P1294,P1331,0.1818,0.513
P1178,P1289,0.1818,0.072
P1164,P1298,0.1818,0.2223
P1201,P1336,0.1818,0.3058
P1201,P1338,0.1818,0.4255
P1338,P1341,0.1818,0.0524
P1024,P1267,0.1818,0.8594
P1024,P1271,0.1818,0.8646
P1279,P1357,0.1818,0.9632
P1174,P1331,0.1818,0.3446
P1180,P1208,0.1818,0.2463
P1174,P1336,0.1818,0.4424
P1174,P1338,0.1818,0.7776
P1174,P1339,0.1818,0.9055
P1174,P1340,0.1818,0.2674
P1329,P1349,0.1818,0.6709
P1180,P1204,0.1818,0.3646
P1024,P1086,0.1818,0.8735
P1291,P1312,0.1818,0.0529
P1174,P1349,0.1818,0.1457
P1024,P1088,0.1818,0.747
P1174,P1350,0.1818,0.1404
P1209,P1299,0.1818,0.6538
P1209,P1298,0.1818,0.2274
P1209,P1297,0.1818,0.128
P1174,P1351,0.1818,0.1796
P1174,P1352,0.1818,0.084
P1174,P1329,0.1818,0.7188
P1076,P1192,0.1818,0.5197
P1174,P1356,0.1818,0.0012
P1076,P1198,0.1818,0.7412
P1024,P1076,0.1818,0.8985
P1174,P1308,0.1818,0.3758
P1076,P1209,0.1818,0.6469
P1076,P1207,0.1818,0.1154
P1024,P1083,0.1818,0.8777
P1076,P1202,0.1818,0.4653
P1076,P1200,0.1818,0.0937
P1274,P1298,0.1818,0.3321
P1011,P1035,0.1818,0.1658
P1162,P1299,0.1818,0.2376
P1027,P1078,0.1818,0.506
P1165,P1194,0.1818,0.1642
P1005,P1176,0.1818,0.273
P1209,P1305,0.1818,0.6797
P1174,P1321,0.1818,0.0789
P1174,P1322,0.1818,0.4637
P1174,P1327,0.1818,0.4072
P1162,P1298,0.1818,0.4122
P1174,P1353,0.1818,0.3058
P1174,P1357,0.1818,0.1036
P1290,P1357,0.1818,0.0236
P1076,P1172,0.1818,0.0673
P1175,P1183,0.1818,0.5604
P1175,P1184,0.1818,0.4592
P1274,P1329,0.1818,0.5509
P1201,P1289,0.1818,0.6305
P1064,P1294,0.1818,0.2449
P1175,P1185,0.1818,0.2681
P1274,P1331,0.1818,0.0449
P1175,P1196,0.1818,0.0014
P1076,P1171,0.1818,0.3295
P1209,P1290,0.1818,0.6481
P1175,P1199,0.1818,0.425
P1076,P1170,0.1818,0.9409
P1076,P1168,0.1818,0.8578
P1076,P1167,0.1818,0.4637
P1024,P1284,0.1818,0.8871
P1024,P1279,0.1818,0.645
P1024,P1278,0.1818,0.8057
P1076,P1165,0.1818,0.3122
P1179,P1291,0.1818,0.5305
P1006,P1032,0.1818,0.1174
P1209,P1296,0.1818,0.5682
P1175,P1181,0.1818,0.1029
P1329,P1341,0.1818,0.2505
P1076,P1186,0.1818,0.8482
P1076,P1185,0.1818,0.3353
P1294,P1338,0.1818,0.3033
P1209,P1294,0.1818,0.0119
P1179,P1338,0.1818,0.5394
P1179,P1336,0.1818,0.1341
P1179,P1331,0.1818,0.2633
P1209,P1293,0.1818,0.0576
P1179,P1294,0.1818,0.3389
P1293,P1357,0.1818,0.6604
P1179,P1298,0.1818,0.134
P1209,P1291,0.1818,0.6859
P1071,P1109,0.1818,0.3451
P1035,P1320,0.1818,0.2968
P1179,P1297,0.1818,0.2327
P1179,P1296,0.1818,0.3546
P1175,P1182,0.1818,0.7653
P1175,P1322,0.1818,0.3546
P1208,P1271,0.1818,0.217
P1294,P1341,0.1818,0.3398
P1175,P1324,0.1818,0.247
P1024,P1203,0.1818,0.8267
P1177,P1204,0.1818,0.6558
P1024,P1205,0.1818,0.9061
P1208,P1324,0.1818,0.1415
P1215,P1269,0.1818,0.1324
P1176,P1266,0.1818,0.0773
P1035,P1342,0.1818,0.0086
P1294,P1318,0.1818,0.3421
P1215,P1272,0.1818,0.4277
P1176,P1269,0.1818,0.308
P1289,P1350,0.1818,0.1795
P1176,P1272,0.1818,0.2824
P1208,P1322,0.1818,0.0015
P1208,P1321,0.1818,0.5052
P1068,P1329,0.1818,0.643
P1176,P1357,0.1818,0.4647
P1176,P1353,0.1818,0.3087
P1176,P1352,0.1818,0.4761
P1076,P1086,0.1818,0.1979
P1035,P1339,0.1818,0.8523
P1177,P1208,0.1818,0.2812
P1024,P1201,0.1818,0.7601
P1076,P1093,0.1818,0.1181
P1076,P1100,0.1818,0.1499
P1009,P1112,0.1818,0.2081
P1176,P1254,0.1818,0.1733
P1208,P1327,0.1818,0.0938
P1009,P1113,0.1818,0.8102
P1176,P1257,0.1818,0.111
P1076,P1094,0.1818,0.6055
P1289,P1341,0.1818,0.7988
P1294,P1312,0.1818,0.6723
P1024,P1200,0.1818,0.908
P1289,P1347,0.1818,0.666
P1176,P1258,0.1818,0.713
P1076,P1091,0.1818,0.8132
P1076,P1090,0.1818,0.6732
P1035,P1343,0.1818,0.6252
P1021,P1318,0.1818,0.1152
P1024,P1199,0.1818,0.8056
P1208,P1279,0.1818,0.9386
P1176,P1351,0.1818,0.4151
P1176,P1350,0.1818,0.4418
P1176,P1274,0.1818,0.2334
P1282,P1359,0.1818,0.6837
P1208,P1280,0.1818,0.1985
P1275,P1305,0.1818,0.7419
P1176,P1327,0.1818,0.1904
P1176,P1324,0.1818,0.233
P1208,P1293,0.1818,0.4332
P1176,P1322,0.1818,0.1052
P1039,P1203,0.1818,0.2725
P1176,P1321,0.1818,0.558
P1282,P1357,0.1818,0.7701
P1176,P1331,0.1818,0.2678
P1176,P1308,0.1818,0.2312
P1176,P1307,0.1818,0.4422
P1208,P1292,0.1818,0.2775
P1176,P1305,0.1818,0.5242
P1176,P1304,0.1818,0.1746
P1176,P1302,0.1818,0.0498
P1208,P1290,0.1818,0.415
P1208,P1285,0.1818,0.5262
P1176,P1329,0.1818,0.4141
P1018,P1034,0.1818,0.4232
P1176,P1275,0.1818,0.4575
P1021,P1310,0.1818,0.7095
P1176,P1349,0.1818,0.4383
P1208,P1320,0.1818,0.4098
P1176,P1276,0.1818,0.2799
P1021,P1312,0.1818,0.5593
P1176,P1281,0.1818,0.3957
P1076,P1080,0.1818,0.6428
P1068,P1331,0.1818,0.1677
P1039,P1194,0.1818,0.2857
P1208,P1317,0.1818,0.6575
P1339,P1359,0.1818,0.8549
P1035,P1340,0.1818,0.1264
P1208,P1314,0.1818,0.2574
P1176,P1340,0.1818,0.3449
P1039,P1196,0.1818,0.1125
P1176,P1339,0.1818,0.803
P1176,P1338,0.1818,0.5366
P1068,P1336,0.1818,0.2919
P1018,P1032,0.1818,0.5933
P1009,P1109,0.1818,0.2188
P1021,P1320,0.1818,0.5283
P1176,P1247,0.1818,0.5418
P1175,P1357,0.1818,0.073
P1327,P1359,0.1818,0.0904
P1175,P1350,0.1818,0.0333
P1175,P1351,0.1818,0.0127
P1175,P1352,0.1818,0.0928
P1175,P1353,0.1818,0.1646
P1175,P1356,0.1818,0.1681
P1024,P1172,0.1818,0.9053
P1208,P1359,0.1818,0.1757
P1064,P1329,0.1818,0.1427
P1021,P1324,0.1818,0.3139
P1291,P1300,0.1818,0.028
P1208,P1273,0.1818,0.3327
P1208,P1357,0.1818,0.4008
P1024,P1173,0.1818,0.8486
P1024,P1174,0.1818,0.9071
P1024,P1177,0.1818,0.8757
P1208,P1274,0.1818,0.142
P1176,P1181,0.1818,0.4819
P1294,P1320,0.1818,0.6493
P1175,P1349,0.1818,0.0274
P1065,P1176,0.1818,0.0975
P1024,P1165,0.1818,0.8524
P1175,P1327,0.1818,0.2867
P1021,P1294,0.1818,0.2564
P1175,P1329,0.1818,0.6616
P1175,P1331,0.1818,0.2112
P1021,P1296,0.1818,0.4263
P1024,P1161,0.1818,0.8574
P1175,P1336,0.1818,0.3289
P1175,P1338,0.1818,0.7324
P1064,P1331,0.1818,0.6322
P1208,P1272,0.1818,0.1968
P1024,P1168,0.1818,0.2864
P1178,P1194,0.1818,0.459
P1021,P1327,0.1818,0.2758
P1024,P1170,0.1818,0.4176
P1175,P1339,0.1818,0.8862
P1175,P1340,0.1818,0.1184
P1024,P1171,0.1818,0.8486
P1021,P1297,0.1818,0.1369
P1176,P1182,0.1818,0.5935
P1215,P1298,0.1818,0.0846
P1289,P1352,0.1818,0.1257
P1289,P1353,0.1818,0.3374
P1024,P1190,0.1818,0.8474
P1177,P1299,0.1818,0.1991
P1024,P1191,0.1818,0.6106
P1215,P1279,0.1818,0.9139
P1076,P1113,0.1818,0.8294
P1076,P1112,0.1818,0.2881
P1177,P1295,0.1818,0.2014
P1026,P1078,0.1818,0.0734
P1208,P1276,0.1818,0.194
P1024,P1188,0.1818,0.8201
P1208,P1277,0.1818,0.471
P1294,P1310,0.1818,0.6094
P1176,P1243,0.1818,0.5549
P1294,P1311,0.1818,0.5462
P1021,P1322,0.1818,0.1996
P1026,P1076,0.1818,0.0078
P1176,P1244,0.1818,0.171
P1176,P1245,0.1818,0.5396
P1024,P1189,0.1818,0.6474
P1024,P1187,0.1818,0.415
P1024,P1179,0.1818,0.8077
P1215,P1285,0.1818,0.3352
P1065,P1174,0.1818,0.4683
P1076,P1117,0.1818,0.5579
P1176,P1183,0.1818,0.2387
P1076,P1115,0.1818,0.7747
P1076,P1114,0.1818,0.1046
P1176,P1184,0.1818,0.0636
P1208,P1275,0.1818,0.5153
P1215,P1261,0.1818,0.4236
P1024,P1247,0.1818,0.9113
P1024,P1241,0.1818,0.8643
P1176,P1199,0.1818,0.0044
P1164,P1194,0.1818,0.0217
P1006,P1174,0.1818,0.2096
P1006,P1175,0.1818,0.0488
P1215,P1280,0.1818,0.4289
P1024,P1245,0.1818,0.9109
P1024,P1186,0.1818,0.3315
P1024,P1243,0.1818,0.9139
P1024,P1070,0.1818,0.9112
P1174,P1307,0.1818,0.7323
P1009,P1117,0.1818,0.5082
P1035,P1296,0.1818,0.1446
P1273,P1299,0.1818,0.1373
P1215,P1357,0.1818,0.573
P1198,P1336,0.1818,0.5754
P1289,P1320,0.1818,0.1313
P1198,P1357,0.1818,0.7359
P1183,P1299,0.1818,0.6085
P1183,P1298,0.1818,0.1263
P1019,P1209,0.1818,0.6937
P1074,P1091,0.1818,0.2074
P1173,P1204,0.1818,0.5806
P1173,P1208,0.1818,0.1242
P1000,P1299,0.1818,0.169
P1011,P1204,0.1818,0.6647
P1011,P1082,0.1818,0.0736
P1214,P1341,0.1818,0.7074
P1214,P1342,0.1818,0.1036
P1289,P1331,0.1818,0.3744
P1065,P1329,0.1818,0.4712
P1214,P1343,0.1818,0.6669
P1070,P1351,0.1818,0.216
P1065,P1214,0.1818,0.2616
P1198,P1331,0.1818,0.6388
P1172,P1295,0.1818,0.3917
P1021,P1217,0.1818,0.1191
P1289,P1314,0.1818,0.3096
P1210,P1291,0.1818,0.8724
P1065,P1216,0.1818,0.2872
P1184,P1208,0.1818,0.1634
P1210,P1289,0.1818,0.8748
P1021,P1218,0.1818,0.5092
P1280,P1336,0.1818,0.168
P1198,P1305,0.1818,0.7653
P1322,P1359,0.1818,0.177
P1068,P1120,0.1818,0.3648
P1074,P1096,0.1818,0.6764
P1039,P1357,0.1818,0.1784
P1074,P1093,0.1818,0.7922
P1021,P1062,0.1818,0.5855
P1289,P1318,0.1818,0.5369
P1035,P1285,0.1818,0.6024
P1198,P1329,0.1818,0.1579
P1021,P1244,0.1818,0.2584
P1065,P1331,0.1818,0.1887
P1021,P1245,0.1818,0.5881
P1182,P1329,0.1818,0.3063
P1199,P1331,0.1818,0.271
P1065,P1336,0.1818,0.0465
P1173,P1295,0.1818,0.027
P1182,P1338,0.1818,0.123
P1182,P1336,0.1818,0.6502
P1173,P1299,0.1818,0.3427
P1182,P1331,0.1818,0.7024
P1076,P1340,0.1818,0.1994
P1074,P1080,0.1818,0.3402
P1215,P1341,0.1818,0.4494
P1161,P1359,0.1818,0.0007
P1005,P1289,0.1818,0.667
P1071,P1305,0.1818,0.3163
P1026,P1359,0.1818,0.2822
P1199,P1336,0.1818,0.1432
P1199,P1338,0.1818,0.5345
P1006,P1021,0.1818,0.4569
P1035,P1294,0.1818,0.5012
P1207,P1357,0.1818,0.1334
P1294,P1359,0.1818,0.5102
P1021,P1247,0.1818,0.5902
P1022,P1115,0.1818,0.5753
P1021,P1250,0.1818,0.2422
P1024,P1356,0.1818,0.907
P1011,P1208,0.1818,0.2998
P1066,P1194,0.1818,0.3742
P1074,P1090,0.1818,0.2789
P1022,P1119,0.1818,0.515
P1022,P1116,0.1818,0.5426
P1005,P1359,0.1818,0.4646
P1035,P1289,0.1818,0.3892
P1289,P1336,0.1818,0.4677
P1215,P1343,0.1818,0.3733
P1004,P1120,0.1818,0.4659
P1035,P1291,0.1818,0.3777
P1076,P1351,0.1818,0.1034
P1161,P1331,0.1818,0.0065
P1004,P1114,0.1818,0.0834
P1199,P1305,0.1818,0.5263
P1215,P1342,0.1818,0.4071
P1039,P1176,0.1818,0.3484
P1280,P1338,0.1818,0.6682
P1012,P1034,0.1818,0.0864
P1197,P1336,0.1818,0.405
P1021,P1213,0.1818,0.3917
P1005,P1291,0.1818,0.6608
P1289,P1310,0.1818,0.881
P1197,P1329,0.1818,0.7
P1026,P1194,0.1818,0.4206
P1197,P1331,0.1818,0.3007
P1071,P1357,0.1818,0.2307
P1185,P1215,0.1818,0.3707
P1021,P1068,0.1818,0.4549
P1161,P1194,0.1818,0.1922
P1074,P1113,0.1818,0.276
P1197,P1338,0.1818,0.7627
P1210,P1299,0.1818,0.8594
P1185,P1208,0.1818,0.1168
P1273,P1289,0.1818,0.2317
P1273,P1291,0.1818,0.2173
P1185,P1204,0.1818,0.5771
P1039,P1302,0.1818,0.3142
P1021,P1212,0.1818,0.2708
P1204,P1269,0.1818,0.2254
P1295,P1302,0.1818,0.1537
P1214,P1294,0.1818,0.5567
P1197,P1298,0.1818,0.5538
P1185,P1299,0.1818,0.3482
P1185,P1298,0.1818,0.3125
P1009,P1114,0.1818,0.1951
P1005,P1295,0.1818,0.4154
P1214,P1279,0.1818,0.9542
P1214,P1280,0.1818,0.0694
P1074,P1116,0.1818,0.7968
P1214,P1295,0.1818,0.1713
P1204,P1270,0.1818,0.6257
P1214,P1298,0.1818,0.4194
P1005,P1294,0.1818,0.0851
P1291,P1314,0.1818,0.2967
P1074,P1115,0.1818,0.044
P1204,P1273,0.1818,0.6805
P1204,P1272,0.1818,0.6154
P1204,P1271,0.1818,0.6251
P1011,P1194,0.1818,0.3143
P1210,P1297,0.1818,0.6458
P1273,P1294,0.1818,0.6034
P1074,P1100,0.1818,0.7997
P1026,P1357,0.1818,0.0127
P1184,P1329,0.1818,0.3743
P1070,P1340,0.1818,0.2999
P1285,P1359,0.1818,0.6095
P1025,P1078,0.1818,0.0998
P1022,P1168,0.1818,0.7319
P1210,P1294,0.1818,0.5889
P1039,P1174,0.1818,0.2635
P1285,P1357,0.1818,0.7161
P1022,P1165,0.1818,0.2287
P1184,P1336,0.1818,0.1942
P1039,P1175,0.1818,0.1137
P1021,P1066,0.1818,0.4893
P1022,P1161,0.1818,0.2546
P1277,P1296,0.1818,0.2631
P1027,P1216,0.1818,0.0881
P1027,P1215,0.1818,0.079
P1027,P1214,0.1818,0.4229
P1277,P1299,0.1818,0.081
P1184,P1331,0.1818,0.3144
P1184,P1338,0.1818,0.5051
P1022,P1177,0.1818,0.3505
P1273,P1296,0.1818,0.0705
P1197,P1359,0.1818,0.3047
P1176,P1296,0.1818,0.3586
P1074,P1112,0.1818,0.669
P1295,P1300,0.1818,0.403
P1021,P1214,0.1818,0.4039
P1021,P1215,0.1818,0.1084
P1198,P1204,0.1818,0.0795
P1210,P1296,0.1818,0.8246
P1273,P1297,0.1818,0.5397
P1021,P1067,0.1818,0.7012
P1289,P1311,0.1818,0.3286
P1289,P1312,0.1818,0.0703
P1070,P1328,0.1818,0.6181
P1022,P1173,0.1818,0.2086
P1002,P1128,0.1818,0.5949
P1022,P1171,0.1818,0.2088
P1022,P1170,0.1818,0.8886
P1021,P1216,0.1818,0.1171
P1022,P1107,0.1818,0.3849
P1022,P1106,0.1818,0.5234
P1174,P1305,0.1818,0.0085
P1035,P1297,0.1818,0.4211
P1024,P1063,0.1818,0.6749
P1076,P1263,0.1818,0.8182
P1076,P1262,0.1818,0.485
P1021,P1263,0.1818,0.6124
P1005,P1174,0.1818,0.6511
P1180,P1357,0.1818,0.5484
P1076,P1256,0.1818,0.3526
P1039,P1244,0.1818,0.214
P1024,P1318,0.1818,0.8086
P1066,P1215,0.1818,0.5446
P1010,P1113,0.1818,0.4614
P1024,P1312,0.1818,0.9047
P1039,P1243,0.1818,0.3169
P1076,P1247,0.1818,0.1264
P1024,P1311,0.1818,0.868
P1010,P1112,0.1818,0.555
P1076,P1246,0.1818,0.4601
P1209,P1328,0.1818,0.1916
P1024,P1310,0.1818,0.2552
P1209,P1340,0.1818,0.559
P1024,P1060,0.1818,0.5423
P1076,P1268,0.1818,0.8514
P1181,P1208,0.1818,0.4201
P1024,P1324,0.1818,0.8516
P1066,P1214,0.1818,0.1433
P1209,P1351,0.1818,0.6062
P1021,P1260,0.1818,0.1601
P1039,P1247,0.1818,0.2969
P1039,P1246,0.1818,0.3292
P1065,P1338,0.1818,0.5817
P1209,P1343,0.1818,0.2575
P1021,P1262,0.1818,0.0891
P1039,P1245,0.1818,0.2934
P1181,P1204,0.1818,0.7223
P1209,P1342,0.1818,0.4995
P1076,P1276,0.1818,0.2717
P1076,P1275,0.1818,0.7155
P1076,P1274,0.1818,0.3159
P1273,P1357,0.1818,0.1021
P1076,P1272,0.1818,0.2692
P1076,P1269,0.1818,0.6371
P1076,P1245,0.1818,0.122
P1076,P1244,0.1818,0.3674
P1076,P1243,0.1818,0.1513
P1039,P1189,0.1818,0.9555
P1068,P1208,0.1818,0.3179
P1203,P1297,0.1818,0.3085
P1209,P1321,0.1818,0.7024
P1203,P1296,0.1818,0.2839
P1203,P1294,0.1818,0.4042
P1203,P1291,0.1818,0.479
P1180,P1298,0.1818,0.0318
P1174,P1269,0.1818,0.6679
P1174,P1272,0.1818,0.3313
P1174,P1258,0.1818,0.8623
P1294,P1347,0.1818,0.0877
P1180,P1295,0.1818,0.3216
P1203,P1289,0.1818,0.4886
P1174,P1275,0.1818,0.7397
P1174,P1281,0.1818,0.71
P1174,P1294,0.1818,0.6808
P1174,P1302,0.1818,0.495
P1200,P1357,0.1818,0.1121
P1021,P1274,0.1818,0.3143
P1174,P1257,0.1818,0.5734
P1039,P1240,0.1818,0.7589
P1209,P1323,0.1818,0.6528
P1076,P1241,0.1818,0.2518
P1214,P1357,0.1818,0.1966
